crop,region,kebele,year,ndvi_peak,ndvi_scale,ndvi_seasonal_avg,ndvi_start_of_season,ndvi_end_of_season,ndvi_integral,ndvi_threshold,ndvi_anomaly_avg
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.5877799955819238,0.5877799955819238,0.39087049829588494,81,,6.253927972734159,0.267431068543297,0.03531970058462329
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.5979227657157283,0.5979227657157283,0.3712128414147312,97,,5.939405462635699,0.2702679563241604,-0.7880044946562423
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.5540852594041911,0.5540852594041911,0.4074963647516411,97,,6.519941836026257,0.3581338298409495,0.7316630238314038
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.5785485451906085,0.5785485451906085,0.3730208541333013,97,,5.968333666132821,0.2795415808008348,-0.7122792632361573
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.5499650246149963,0.5499650246149963,0.3791524289557561,81,,6.066438863292098,0.2415357548598839,-0.45546971890553806
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.5172847008331231,0.5172847008331231,0.41158858933192377,97,,6.58541742931078,0.3692555068164606,0.9030581972071429
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.5332212162332749,0.5332212162332749,0.37880666222229237,49,,6.060906595556678,0.2789327032315071,-0.4699515118929332
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.3529323902186948,49,,5.646918243499117,0.282068063620298,-1.5536470053893543
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,0.4912831955314314,0.4912831955314314,0.3950074671405579,97,,6.320119474248926,0.3418758836152488,0.20858890379481757
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,0.4906393555920224,0.4906393555920224,0.39405548117583944,81,,6.304887698813431,0.3246204336026257,0.16871675204137707
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,0.4984697267104268,0.4984697267104268,0.3774790064456577,49,,6.039664103130523,0.282852925397627,-0.5255578911508096
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,0.4879116384751325,0.4879116384751325,0.3546921762575739,81,,5.675074820121182,0.2793397689977278,-1.4799416582558778
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,0.4630780958091391,0.4630780958091391,0.4307349154253977,225,289.0,2.1536745771269885,0.41515238197424886,1.7049662586832588
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.505475681646049,0.505475681646049,0.4084895654506438,81,,6.535833047210301,0.3427026571572835,0.7732613776516422
Sorghum,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,0.4566616952789701,0.4566616952789701,0.3803854563241606,81,,3.803854563241606,0.34234268619035607,-0.4038266735548558
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.5813803946028518,0.5813803946028518,0.41132200291490695,97,,6.581152046638511,0.3592743837057182,1.0229684033708704
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.5960023778004075,0.5960023778004075,0.3785742219322812,81,,6.057187550916499,0.2437249694501018,0.010519246737691296
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,0.5677936863543791,0.5677936863543791,0.3510630258719451,97,,5.617008413951122,0.2481639511201629,-0.8400326506270491
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.5678876909368638,0.5678876909368638,0.39628039937627313,97,,6.34048639002037,0.2878042107942976,0.557933571692349
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,0.5748117133401224,0.5748117133401224,0.3538494241662425,49,,5.66159078665988,0.2414274643584522,-0.7538867647545915
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.5805141827902245,0.5805141827902245,0.35341594625127304,81,,5.654655140020369,0.2009198625254582,-0.7672884162943636
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.577827156313646,0.577827156313646,0.38964384976451133,97,,6.234301596232181,0.3093387245417517,0.35275420210552666
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.5611773065173119,0.5611773065173119,0.3626577935654278,81,,5.802524697046845,0.2487402520366599,-0.48156217047902433
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.5103108757637476,0.5103108757637476,0.35426943991853366,49,,5.6683110386965385,0.2412664791242363,-0.7409013171480664
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5316863365580452,0.5316863365580452,0.39616832834775983,97,,6.338693253564157,0.2999445468431774,0.5544687195742316
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.550370985234216,0.550370985234216,0.3987556684381366,81,,6.380090695010185,0.3062896334012221,0.6344604079825226
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.5594708630346235,0.5594708630346235,0.37866388238289217,49,,6.058622118126275,0.2550980880855398,0.013291240591339066
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.5458202494908353,0.5458202494908353,0.3505416178716906,81,,5.608665885947049,0.2468339562118128,-0.8561527990548022
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.4993382306517312,0.4993382306517312,0.461505852342159,225,289.0,2.307529261710795,0.4347467637474544,2.5744810404006633
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.5471249923625257,0.5471249923625257,0.38971921238543805,49,,6.235507398167009,0.2937310819755602,0.3550841560660532
Sorghum,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,0.3845474898167006,0.3845474898167006,0.3253129460285133,81,,3.253129460285133,0.28436061863543804,-1.636136870163367
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,0.5656554721030045,0.5656554721030045,0.46373981528233604,129,,5.564877783388033,0.410185097828831,1.8535079238847265
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.5877799955819238,0.5877799955819238,0.4350476373811327,161,,5.220571648573593,0.3394932359252714,0.5648859265226531
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.5979227657157283,0.5979227657157283,0.41911900377640326,129,,5.029428045316839,0.3057951956576622,-0.15050025718403168
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.5540852594041911,0.5540852594041911,0.4473474964234622,129,,5.368169957081546,0.38603335647563763,1.1172967257646957
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.5785485451906085,0.5785485451906085,0.4064675868688907,145,,4.877611042426688,0.29178186505932846,-0.7187002098315948
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.5499650246149963,0.5499650246149963,0.4272489120487251,161,,5.126986944584702,0.334862960742237,0.21462987243957068
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.5172847008331231,0.5172847008331231,0.44977394755112354,129,289.0,5.3972873706134825,0.41746647058823544,1.226273406077878
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.5332212162332749,0.5332212162332749,0.41292492005385856,145,,4.955099040646303,0.3536508451148701,-0.42868870860997654
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.38304242878481864,145,225.0,4.596509145417824,0.33070045190608444,-1.7707700144577971
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,0.4912831955314314,0.4912831955314314,0.4311252543023647,145,289.0,5.173503051628376,0.3935387585205755,0.3887240075918051
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,0.4906393555920224,0.4906393555920224,0.4238509078094757,129,,5.086210893713709,0.38736565576874527,0.06201883590885387
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,0.4984697267104268,0.4984697267104268,0.41111564761634267,129,,4.933387771396112,0.3756577063872758,-0.509946683178233
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,0.4879116384751325,0.4879116384751325,0.3788970696057394,113,,4.546764835268872,0.29339685496086854,-1.9569462274842855
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,0.4630780958091391,0.4630780958091391,0.4307349154253977,225,289.0,2.1536745771269885,0.41515238197424886,0.3711931228671508
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.505475681646049,0.505475681646049,0.4260655976500041,113,,5.11278717180005,0.38971741416309,0.16148490138726185
Teff,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,0.4566616952789701,0.4566616952789701,0.41301901718842055,129,,2.4781141031305234,0.3877937547336532,-0.42446262169866433
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.5813803946028518,0.5813803946028518,0.43761112120663764,129,,5.251333454479652,0.38089715529531604,0.7747841059185822
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.5960023778004075,0.5960023778004075,0.42655435505770556,161,,5.118652260692467,0.32590685030549915,0.3589462723981679
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,0.5677936863543791,0.5677936863543791,0.39747449507807214,129,,4.7696939409368655,0.2721383935845214,-0.7347284793442943
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.5678876909368638,0.5678876909368638,0.442141585624576,145,,5.305699027494912,0.38253598421588625,0.9451719465421964
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,0.5748117133401224,0.5748117133401224,0.39094145260522756,129,,4.691297431262731,0.2606479821792262,-0.9804319871883969
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.5805141827902245,0.5805141827902245,0.40619034432281076,145,,4.874284131873729,0.29168230498981673,-0.4069310186398636
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.577827156313646,0.577827156313646,0.43621100687372727,129,289.0,5.234532082484727,0.3860657545824849,0.7221267101632632
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.5611773065173119,0.5611773065173119,0.40378398761031925,129,,4.845407851323831,0.31104095570264767,-0.4974325403796919
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.5103108757637476,0.5103108757637476,0.39650224414460294,145,,4.7580269297352356,0.34577049338085547,-0.7712942089949193
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5316863365580452,0.5316863365580452,0.4432701936948406,145,289.0,5.319242324338087,0.3978729643584521,0.9876181671197942
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.550370985234216,0.550370985234216,0.440193407162254,129,,5.2823208859470485,0.3853723884928717,0.8719022128632083
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.5594708630346235,0.5594708630346235,0.42086965695010187,129,,5.050435883401223,0.34871201527494916,0.14514844820236214
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.5458202494908353,0.5458202494908353,0.38726078793279034,161,,4.647129455193484,0.2768214821792262,-1.1188594082521268
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.4993382306517312,0.4993382306517312,0.461505852342159,225,289.0,2.307529261710795,0.4347467637474544,1.6734495108035081
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.5471249923625257,0.5471249923625257,0.42113570179904974,113,,5.053628421588597,0.34207232433808554,0.15515422313832175
Teff,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,0.3845474898167006,0.3845474898167006,0.3605183838255263,129,,2.1631103029531578,0.3470511303462322,-2.124623954350099
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,0.5140456829083563,0.5140456829083563,0.40444299498232766,97,,4.853315939787932,0.3381618126735673,1.0507276237420407
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.5242267546074224,0.5242267546074224,0.3415733518997728,81,,4.098880222797273,0.26536436821509723,-0.5741184335060672
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.4632081639737442,0.4632081639737442,0.31366065650509134,97,,3.763927878061096,0.22800442186316586,-1.295513224942387
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.5006529348649329,0.5006529348649329,0.37311526734620887,97,,4.477383208154507,0.3333322570058067,0.2410724032527304
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.5320223459984855,0.5320223459984855,0.327389638854921,97,,3.928675666259052,0.2734214946504472,-0.9406920147780894
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.5499650246149963,0.5499650246149963,0.34118371228856353,81,,4.094204547462763,0.23088860515021462,-0.584188546122894
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.4861495581923756,0.4861495581923756,0.3964566105465792,97,,4.757479326558951,0.2983852770764958,0.8443220418771374
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.5224945089623833,0.5224945089623833,0.3403100708470084,49,,4.0837208501641005,0.2745757554910375,-0.6067675330895521
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.3339938793865187,49,,4.007926552638224,0.2703628250441808,-0.7700075053274182
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,0.4912831955314314,0.4912831955314314,0.3796386623748211,97,,4.555663948497853,0.3056547248169654,0.4096674862277381
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,0.4805361398636708,0.4805361398636708,0.369560491090213,81,,4.434725893082556,0.3115155762433729,0.1492003343057253
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,0.4984697267104268,0.4984697267104268,0.35029882158335446,49,,4.2035858590002535,0.2727609486240848,-0.34861142697846725
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,0.4380138348901792,0.4380138348901792,0.31722520275814187,81,,3.806702433097702,0.27841249558192377,-1.2033886535090432
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,0.4630780958091391,0.4630780958091391,0.4630780958091391,225,,0.4630780958091391,0.4630780958091391,2.566133274601005
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.505475681646049,0.505475681646049,0.3882875802091223,81,,4.659450962509467,0.34233750946730623,0.6331960344027898
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,0.4566616952789701,0.4566616952789701,0.3803854563241606,81,,3.803854563241606,0.34234268619035607,0.4289681398447421
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.4938864307535646,0.4938864307535646,0.3827496348692309,97,,4.592995618430771,0.32793577287148995,0.791099204201992
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.537985618635438,0.537985618635438,0.3257951294127632,81,,3.909541552953158,0.23672327291242373,-0.35425421973107774
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,0.4571954862525462,0.4571954862525462,0.2941038420739987,97,,3.529246104887984,0.21042628716904274,-0.9915650728653256
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.5259112449083507,0.5259112449083507,0.353203109300747,97,,4.238437311608964,0.2813072637474544,0.1969194469735664
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,0.5379510259674137,0.5379510259674137,0.29666002736761715,49,,3.559920328411406,0.23714325661914468,-0.9401602620467852
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.544675768839104,0.544675768839104,0.3054232516547862,81,,3.6650790198574343,0.1968262230142566,-0.7639320802451877
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.5055937856415482,0.5055937856415482,0.3616591151137136,97,,4.3399093813645635,0.248427632892057,0.3669694743253433
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.5276978462321796,0.5276978462321796,0.3128827469450102,81,,3.754592963340123,0.23922218686354382,-0.6139218500975304
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.4874854429735237,0.4874854429735237,0.3251247456296674,49,,3.901496947556009,0.23362942820773924,-0.36773561782529524
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5272670035641551,0.5272670035641551,0.3690261140105228,97,,4.428313368126274,0.2649726038696539,0.5151196047311085
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.5065870672097761,0.5065870672097761,0.3576817587406654,81,,4.292181104887985,0.29568249490835036,0.28698495503995103
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.5594708630346235,0.5594708630346235,0.33531539226917867,49,,4.023784707230144,0.24551534877800413,-0.16280201464305954
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.4636985132382894,0.4636985132382894,0.30004923858621874,81,,3.600590863034625,0.23765209470468449,-0.8720033244604388
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.4992872148676173,0.4992872148676173,0.4992872148676173,225,,0.4992872148676173,0.4992872148676173,3.1346664988042887
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.4709696995926683,0.4709696995926683,0.35030140062797027,49,,4.203616807535643,0.285563468940937,0.13856617119696682
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,0.3845474898167006,0.3845474898167006,0.3253129460285133,81,,3.253129460285133,0.28436061863543804,-0.36395091335852664
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,0.5656554721030045,0.5656554721030045,0.43012525193553824,177,321.0,5.161503023226459,0.3478219414289321,0.8994910130595692
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.5877799955819238,0.5877799955819238,0.45344167034839683,177,321.0,5.441300044180762,0.3915640753597577,2.068432370828803
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.5979227657157283,0.5979227657157283,0.43029728051628374,177,321.0,5.163567366195405,0.34205795695531427,0.9081154646880775
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.5540852594041911,0.5540852594041911,0.4217519778780612,177,321.0,5.061023734536734,0.32794185811663723,0.47970671461331604
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.5785485451906085,0.5785485451906085,0.4260398565703105,193,337.0,5.112478278843726,0.35074713456197937,0.6946744961875018
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.5499650246149963,0.5499650246149963,0.43284338813851725,177,321.0,5.194120657662207,0.3215723245392579,1.0357615914756668
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.5172847008331231,0.5172847008331231,0.40419308439577556,177,321.0,4.850317012749307,0.3268066555162839,-0.40058786685589276
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.5332212162332749,0.5332212162332749,0.4069163353109484,177,321.0,4.882996023731381,0.3210980554152991,-0.2640608683279842
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.3706221237797694,177,225.0,4.447465485357233,0.318329147311285,-2.0836287005394314
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,0.4912831955314314,0.4912831955314314,0.4181673007132037,177,321.0,5.018007608558444,0.35768169969704616,0.29999311889477176
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,0.4906393555920224,0.4906393555920224,0.4011213245813347,177,337.0,4.813455894976016,0.31651925018934607,-0.5545869513058979
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,0.4984697267104268,0.4984697267104268,0.39854269728814273,177,337.0,4.782512367457713,0.32093028780610966,-0.6838634137501605
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,0.4879116384751325,0.4879116384751325,0.3955746328794089,177,337.0,4.746895594552907,0.3311867198939662,-0.8326638503548871
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,0.4630780958091391,0.4630780958091391,0.3921361552867944,225,337.0,3.5292253975811496,0.3501452447102416,-1.0050479015671983
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.505475681646049,0.505475681646049,0.40749231268702246,177,337.0,4.8899077522442695,0.3484017692026363,-0.23518491645104087
"Wheat, bread",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,0.423546011108306,0.423546011108306,0.4056698829209796,177,193.0,0.8113397658419592,0.39494420600858376,-0.3265503005952185
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.5813803946028518,0.5813803946028518,0.4016584688985066,177,321.0,4.819901626782079,0.3154274490835032,-0.3976222472785317
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.5960023778004075,0.5960023778004075,0.4454465478615073,177,321.0,5.345358574338087,0.36674126476578417,2.246978239420916
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,0.5677936863543791,0.5677936863543791,0.4175687803377462,177,321.0,5.0108253640529545,0.3322546904276987,0.5632880820215012
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.5678876909368638,0.5678876909368638,0.4177080443822134,177,337.0,5.01249653258656,0.29291307942973543,0.5716989958706525
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,0.5748117133401224,0.5748117133401224,0.40874282692634095,177,337.0,4.904913923116092,0.30384115427698577,0.030240703827282264
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.5805141827902245,0.5805141827902245,0.4134831521554652,177,321.0,4.961797825865583,0.28656141598778007,0.3165347524574673
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.577827156313646,0.577827156313646,0.3921269121266126,177,305.0,4.705522945519351,0.296380185845214,-0.9732848539723166
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.5611773065173119,0.5611773065173119,0.4029233038441957,177,321.0,4.835079646130349,0.3028913594704685,-0.3212319786898975
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.5103108757637476,0.5103108757637476,0.38405734321961993,177,321.0,4.608688118635439,0.3114314439918534,-1.460650053914514
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5316863365580452,0.5316863365580452,0.43496218537847947,177,321.0,5.219546224541753,0.34566292057026476,1.6137705084131906
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.550370985234216,0.550370985234216,0.40940795145960635,177,337.0,4.912895417515276,0.3097936838085541,0.07041119556946814
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.5594708630346235,0.5594708630346235,0.4079753837830959,177,337.0,4.8957046053971505,0.29540451323828926,-0.0161093658310593
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.5458202494908353,0.5458202494908353,0.41012911165803506,193,337.0,4.921549339896421,0.3302375127116787,0.11396598620927562
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.4993382306517312,0.4993382306517312,0.3947687248702635,225,337.0,3.5529185238323713,0.31593160599534026,-0.8137313994000961
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.5471249923625257,0.5471249923625257,0.4092450473673919,177,337.0,4.910940568408703,0.3144535528303584,0.060572530531898976
"Wheat, bread",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,0.3845474898167006,0.3845474898167006,0.381670059826884,193,,0.763340119653768,0.379943601832994,-1.6048310952352238
"Wheat, durum",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,0.5140456829083563,0.5140456829083563,0.40444299498232766,97,,4.853315939787932,0.3381618126735673,1.0507276237420407
"Wheat, durum",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.5242267546074224,0.5242267546074224,0.3415733518997728,81,,4.098880222797273,0.26536436821509723,-0.5741184335060672
"Wheat, durum",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.4632081639737442,0.4632081639737442,0.31366065650509134,97,,3.763927878061096,0.22800442186316586,-1.295513224942387
"Wheat, durum",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.5006529348649329,0.5006529348649329,0.37311526734620887,97,,4.477383208154507,0.3333322570058067,0.2410724032527304
"Wheat, durum",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.5320223459984855,0.5320223459984855,0.327389638854921,97,,3.928675666259052,0.2734214946504472,-0.9406920147780894
"Wheat, durum",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.5499650246149963,0.5499650246149963,0.34118371228856353,81,,4.094204547462763,0.23088860515021462,-0.584188546122894
"Wheat, durum",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.4861495581923756,0.4861495581923756,0.3964566105465792,97,,4.757479326558951,0.2983852770764958,0.8443220418771374
"Wheat, durum",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.5224945089623833,0.5224945089623833,0.3403100708470084,49,,4.0837208501641005,0.2745757554910375,-0.6067675330895521
"Wheat, durum",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.3339938793865187,49,,4.007926552638224,0.2703628250441808,-0.7700075053274182
